"Sub-Sector","Super Region","Sector","Measure","Frequency","Region","Source","Indicator","Subject","Super Region","Value","Date Value","Period Value"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","1.640","2009-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","1.940","2009-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.460","2009-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.290","2008-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.240","2008-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.110","2008-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.020","2008-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.970","2008-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.960","2008-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.940","2008-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.860","2008-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.780","2008-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.600","2008-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.360","2008-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.480","2008-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.850","2007-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.640","2007-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.690","2007-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.740","2007-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.540","2007-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.220","2007-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.150","2007-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.070","2007-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.980","2007-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.890","2007-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.820","2007-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.750","2007-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.680","2006-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.600","2006-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.500","2006-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","2006-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.230","2006-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.100","2006-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.990","2006-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.890","2006-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.790","2006-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.720","2006-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.600","2006-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.510","2006-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.470","2005-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.360","2005-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.200","2005-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2005-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.130","2005-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.120","2005-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.110","2005-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.130","2005-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2005-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2005-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2005-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.150","2005-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.170","2004-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.170","2004-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.150","2004-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.120","2004-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.110","2004-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.120","2004-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.110","2004-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.090","2004-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.050","2004-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.030","2004-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.070","2004-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.090","2004-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.150","2003-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.160","2003-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2003-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.150","2003-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.140","2003-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.130","2003-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.150","2003-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.400","2003-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.530","2003-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.530","2003-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.690","2003-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.830","2003-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.940","2002-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.120","2002-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.260","2002-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.310","2002-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.350","2002-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.410","2002-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.460","2002-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.470","2002-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.410","2002-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.390","2002-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.360","2002-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","2002-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","2001-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.390","2001-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.600","2001-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.980","2001-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.350","2001-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.470","2001-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.450","2001-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.640","2001-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.680","2001-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.710","2001-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.760","2001-02-28","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.770","2001-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.940","2000-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.090","2000-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","5.040","2000-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.850","2000-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.780","2000-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.580","2000-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.500","2000-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","4.360","2000-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.930","2000-04-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.750","2000-03-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.540","2000-02-29","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.340","2000-01-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.450","1999-12-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.470","1999-11-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","3.380","1999-10-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.730","1999-09-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.700","1999-08-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.680","1999-07-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.630","1999-06-30","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.580","1999-05-31","d"
"INTEREST RATES","GLOBAL DATA","FINANCIAL MARKET","PERCENT PER ANNUM","M","EURO AREA(19 COUNTRIES)","OECD","SHORT-TERM INTEREST RATES","TOTAL","GLOBAL DATA","2.700","1999-04-30","d"
